"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,20,2,0.634,0.55,0.589,0.417,287
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,20,3,0.739,0.692,0.715,0.556,310
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,20,4,0.591,0.743,0.658,0.491,416
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,25,1,0.591,0.743,0.658,0.491,416
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,25,2,0.634,0.55,0.589,0.417,287
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,25,3,0.732,0.692,0.711,0.552,313
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,25,4,0.591,0.743,0.658,0.491,416
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,30,1,0.591,0.743,0.658,0.491,416
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,30,2,0.634,0.55,0.589,0.417,287
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,30,3,0.729,0.692,0.71,0.55,314
"8_9","ClinicalBERT-stopwords-raw","ClinicalBERT","stopwords_raw",0.999,30,4,0.591,0.743,0.658,0.491,416
